Date,Ticker,Close,Daily Return,RSI,MA50,MA200,RollingVol20,MACD,MACD_Signal,MACD_Hist,Panic,Momentum,Volatility,RSI_Overbought,RSI_Oversold,MarketRegime,PrimarySignal,PatternBase,BaseScore,PatternKey,ScoreAdjustment,FinalScore,Future Close 5D,Future Return 5D,Success
2020-08-10,META,263.0,-0.0202652450898918,65.16340643556293,238.3061996459961,206.9508000946045,0.0262832758794686,6.971858182645889,4.2714600900665785,2.7003980925793103,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,261.1600036621094,-0.006996183794260932,False
2020-08-11,META,256.1300048828125,-0.0261216544379753,60.83134178956775,238.79059967041016,207.29955009460448,0.0271973579150973,6.797548650327627,4.776677802118789,2.0208708482088387,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,262.3399963378906,0.024245466507992263,True
2020-08-27,META,293.2200012207031,-0.0351748949116249,66.5068009993637,248.1996008300781,212.11105033874512,0.0323616285710496,11.729570626391364,8.601635636155617,3.1279349902357474,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,291.1199951171875,-0.007161878776253657,False
2020-09-03,META,291.1199951171875,-0.0376198508522727,68.88749311328777,253.91380096435543,214.6241004180908,0.026339703493159,13.069830858011189,11.589722904279176,1.480107953732011,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,266.6099853515625,-0.08419212069496888,False
2020-09-04,META,282.7300109863281,-0.0288196766679734,62.33841319717203,254.8548013305664,215.04115043640135,0.0273316428813395,11.812710935023858,11.634320510428113,0.1783904245957455,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,266.1499938964844,-0.05864257930031172,False
2020-09-08,META,271.1600036621094,-0.0409224591469995,54.509206761298216,255.9564013671875,215.40940048217777,0.0286150998056035,9.77020658277388,11.261497724897268,-1.4912911421233872,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,272.4200134277344,0.004646739005045484,True
2020-09-10,META,268.0899963378906,-0.0205684818709063,49.53684371597998,257.83840118408204,216.1347004699707,0.0282570873016033,6.538554372318401,9.837122031044965,-3.2985676587265615,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,254.82000732421875,-0.04949826250490479,False
2020-09-16,META,263.5199890136719,-0.0326702297018403,23.952018969464337,260.1702008056641,217.46620040893555,0.029773474435336,1.9429238834172793,5.9026645705773335,-3.9597406871600542,PANIC,,VOLATILE,,OVERSOLD,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,249.02000427246097,-0.05502423097193824,False
2020-09-17,META,254.82000732421875,-0.0330145038409278,24.583009297881674,260.39500091552736,217.74180046081543,0.0307087668935549,0.2971700137890138,4.78156565921967,-4.484395645430656,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,249.52999877929688,-0.020759784918266497,False
2020-09-21,META,248.1499938964844,-0.0173444933433055,22.29737870195811,260.6172006225586,218.2575503540039,0.0303144714377885,-2.6702755580831763,2.3376183365536716,-5.007893894636847,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,256.82000732421875,0.034938600205450886,True
2020-09-23,META,249.02000427246097,-0.0224926230717921,18.29501480738637,261.11800079345704,218.77435035705565,0.0297206411010448,-4.181446612668424,0.1346227706359949,-4.316069383304419,PANIC,,VOLATILE,,OVERSOLD,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,261.8999938964844,0.051722710637861005,True
2020-10-02,META,259.94000244140625,-0.0250909587026658,45.37741001023157,263.6890014648437,220.87330055236816,0.0212920448893389,-2.4609260798174546,-2.673330041974395,0.2124039621569404,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,264.45001220703125,0.01735019513451614,True
2020-10-06,META,258.6600036621094,-0.0226336307293395,46.12441246344094,264.8710012817383,221.44705055236815,0.0197948602638059,-1.9862267623661864,-2.4184532453118575,0.432226482945671,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,276.1400146484375,0.06757910283324077,True
2020-10-14,META,271.82000732421875,-0.0156442641234689,69.42652831186324,268.00440216064453,223.30775077819823,0.020353763156907,1.4546606978510113,-0.5644672314383575,2.0191279292893687,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,278.7300109863281,0.025421247428145825,True
2020-10-15,META,266.7200012207031,-0.0187624382536069,60.40572671354423,268.35640228271484,223.61510078430177,0.0192945670710124,1.3652067847613123,-0.1785324281984235,1.543739212959736,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,278.1199951171875,0.042741428630435584,True
2020-10-19,META,261.3999938964844,-0.0170345538452286,49.64882546130815,268.2286019897461,224.15950073242183,0.0191359397189425,0.7248378473209982,0.2253537391572374,0.4994841081637608,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,277.1099853515625,0.06009943313655682,True
2020-10-26,META,277.1099853515625,-0.0269673196493055,64.06460465174709,269.9236019897461,225.70485069274903,0.0213550375957948,3.662197478298026,1.9315409611464351,1.7306565171515909,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,261.3599853515625,-0.05683663827565928,False
2020-10-28,META,267.6700134277344,-0.0551378257123057,52.40733788710128,270.4728024291992,226.2548007965088,0.02524889715935,3.39749066777523,2.594008051377468,0.803482616397762,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,287.3800048828125,0.07363541101476215,True
2020-10-30,META,263.1099853515625,-0.063098679158122,43.6863125289627,270.7196017456055,226.7599006652832,0.0304115549744224,2.567864544013446,2.77355553377857,-0.2056909897651238,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,293.4100036621094,0.11516103529883358,True
2020-11-09,META,278.7699890136719,-0.0498960991980932,54.318508916493705,270.13740020751953,228.57705047607425,0.0361021363744901,4.5446953509725745,3.3087536257557133,1.2359417252168612,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,278.9599914550781,0.0006815742328595192,True
2020-11-10,META,272.42999267578125,-0.0227427506107182,47.47918707418948,269.72199981689454,228.85025047302247,0.0364951947745526,3.701843301969177,3.3873715609984063,0.3144717409707707,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,275.0,0.009433643113140313,True
2020-11-17,META,275.0,-0.0141955533996918,53.61118586731817,268.512399597168,230.51915046691897,0.0357799072749161,2.202188556345959,2.8694329431394,-0.667244386793441,PANIC,,,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,276.9200134277344,0.006981867009943182,True
2020-11-18,META,271.9700012207031,-0.0110181773792613,45.1510612669465,268.47739959716796,230.8284504699707,0.0346197010706055,1.632326683831991,2.6220116912779186,-0.9896850074459276,PANIC,,,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,275.5899963378906,0.013310273563038598,True
2020-11-20,META,269.70001220703125,-0.0118707049365933,55.47964707099564,268.63620025634765,231.42575050354003,0.0342288157834597,0.6682357145163564,2.010875538610278,-1.3426398240939217,PANIC,,,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,276.9700012207031,0.02695583494483187,True
2020-12-03,META,281.8500061035156,-0.019720308593524,57.44776426066906,272.0417999267578,234.0429504394531,0.0194620059247967,2.3976857598596553,1.5730069371212618,0.8246788227383934,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,277.1199951171875,-0.01678201484441666,False
2020-12-09,META,277.9200134277344,-0.0193365581749153,55.91805959765573,274.114599609375,235.65160049438475,0.0152973501423333,2.244425958346085,2.084273827034804,0.1601521313112806,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,275.6700134277344,-0.00809585453112772,False
2020-12-11,META,273.54998779296875,-0.0128825324304335,53.81714866655774,274.55739929199217,236.49385040283204,0.0152138401352551,1.1935136639305028,1.8648825196222456,-0.671368855691743,PANIC,,,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,276.3999938964844,0.010418593422393421,True
2020-12-21,META,272.7900085449219,-0.0130607287672896,30.641531273694312,276.1473992919922,239.1900005340576,0.0146580519565423,-0.3466139775146644,0.5343814668334291,-0.8809954443480935,PANIC,,,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,276.7799987792969,0.01462659961652498,True
2020-12-22,META,267.0899963378906,-0.020895238199652,24.633705324326343,275.97419921875,239.63450050354004,0.0153988475154643,-1.0510296073171617,0.217299252003311,-1.268328859320473,PANIC,,VOLATILE,,OVERSOLD,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,271.8699951171875,0.017896584839702447,True
2020-12-30,META,271.8699951171875,-0.0177397343874713,41.44753473884928,276.3571984863281,242.48820037841796,0.0139724289337444,-1.1508465323038877,-0.8313914698916639,-0.3194550624122237,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,268.739990234375,-0.011512873575707886,False
2021-01-04,META,268.94000244140625,-0.0154488254653969,43.68668293824601,276.2733984375,243.69825035095215,0.0137594558926105,-1.3921207858604705,-0.9872239346978454,-0.4048968511626248,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,256.8399963378906,-0.04499147019288008,False
2021-01-06,META,263.30999755859375,-0.0282688254330794,36.15386102492084,275.70079833984374,244.88050033569337,0.0140323619546098,-2.071652324667639,-1.2765082730516366,-0.7951440516160022,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,251.63999938964844,-0.04432037627568021,False
2021-01-11,META,256.8399963378906,-0.0401016956034477,33.22469840984017,275.00239807128906,246.44360031127928,0.016856912622426,-3.117906211208151,-1.900721927027516,-1.217184284180635,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,261.1000061035156,0.016586239784946364,True
2021-01-12,META,251.08999633789065,-0.0223874789050979,32.048303002578166,274.40759826660155,246.9151003265381,0.0172598610554271,-4.2529259032558,-2.371162722273173,-1.8817631809826272,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,267.4800109863281,0.0652754585506525,True
2021-01-14,META,245.63999938964844,-0.0238435861331782,31.358897984862708,273.863798828125,247.73775032043457,0.0176548564203275,-6.095296318754492,-3.544578616623908,-2.5507177021305845,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,274.5,0.11748901108150613,True
2021-01-27,META,272.1400146484375,-0.0351355205581692,55.813049879295775,272.1833999633789,251.88225044250487,0.0220558149871016,0.5865913645318983,-1.9238445830007376,2.5104359475326357,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,266.6499938964844,-0.020173515309923742,False
2021-01-28,META,265.0,-0.026236548335831,47.59207344341043,271.9443997192383,252.31640045166017,0.0227860387658419,0.1905491771448169,-1.5009658309716267,1.6915150081164436,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,266.489990234375,0.005622604658018868,True
2021-01-29,META,258.3299865722656,-0.0251698619914504,44.44443221197018,271.531799621582,252.72320037841797,0.0231156448730184,-0.6539926297400598,-1.3315711907253134,0.6775785609852536,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,268.1000061035156,0.03781992040833757,True
2021-02-18,META,269.3900146484375,-0.0152794259746003,56.44263825167546,269.43379974365234,258.0092002868652,0.0156336688167036,0.9960988874889268,0.3798112978357846,0.6162875896531421,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,254.69000244140625,-0.05456776943353016,False
2021-02-19,META,261.55999755859375,-0.0290657287355738,54.58417538896257,268.9533999633789,258.2816502380371,0.0162351309754654,0.2523276304409023,0.3543145643568082,-0.1019869339159058,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,257.6199951171875,-0.015063474836298791,False
2021-02-25,META,254.69000244140625,-0.0363966373048559,36.535844567913784,267.61739959716795,259.2813001251221,0.0163384781152274,-1.615510722644217,-0.4022717721555696,-1.2132389504886474,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,257.6400146484375,0.011582756208539937,True
2021-03-02,META,259.0,-0.0223094771069782,40.31508650143226,266.7397994995117,260.07890007019046,0.0165055463688944,-2.085109430292164,-1.1807952810154565,-0.9043141492767076,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,265.739990234375,0.026023128318050193,True
2021-03-03,META,255.41000366210935,-0.0138609897215855,35.06893865531002,266.3583993530273,260.30155006408694,0.0160739231015021,-2.549636277534205,-1.454563480319206,-1.095072797214999,PANIC,,,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,264.8999938964844,0.03715590657494239,True
2021-03-08,META,255.30999755859375,-0.0339412791816836,36.25920078096244,265.577399597168,260.8875000762939,0.0188452617052147,-2.6160122386370404,-1.9774451400253863,-0.6385670986116541,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,273.75,0.07222593168203005,True
2021-03-12,META,268.3999938964844,-0.0200088027188144,55.04438574162417,265.2499996948242,261.6138999938965,0.0227349807396202,-0.1436877368296336,-1.3391566368391008,1.1954689000094672,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,290.1099853515625,0.08088670621747913,True
2021-03-18,META,278.6199951171875,-0.0189782559174077,62.905597361746366,265.8643997192383,262.6162999725342,0.023837847330299,3.2144534027896725,0.8058878087679471,2.4085655940217254,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,278.739990234375,0.00043067661793989365,True
2021-03-24,META,282.1400146484375,-0.0292123665545074,63.816823006376126,267.8636001586914,263.8053000640869,0.0251919859191035,6.0050111590994675,3.707511215105283,2.297499943994184,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,294.5299987792969,0.04391431022748758,True
2021-03-25,META,278.739990234375,-0.0120508408504165,58.46404755907818,268.4166000366211,264.0056500244141,0.0237033332649329,5.466741831010381,4.059357338286303,1.407384492724078,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,298.6600036621094,0.07146449783177822,True
2021-04-14,META,302.82000732421875,-0.022404449324034,67.53730068602414,278.2317999267578,268.49315017700195,0.0196291746836536,9.87276668597184,9.44782695395435,0.4249397320174903,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,301.4700012207031,-0.004458113964940965,False
2021-04-19,META,302.239990234375,-0.0128682557177352,60.56232281344309,280.5522003173828,269.6480500793457,0.0173243532603166,8.133321636496419,9.114464878139849,-0.9811432416434284,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,303.0400085449219,0.0026469637916759223,True
2021-04-22,META,296.5199890136719,-0.0164195846584662,47.72918625828029,282.48239990234373,270.57845001220704,0.0159896361435448,5.634544181200454,7.812638078540754,-2.1780938973403003,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,329.510009765625,0.11125732488284973,True
2021-04-30,META,325.0799865722656,-0.0134442750206902,60.70183597326651,287.27719970703123,272.6648001098633,0.0212472935456779,7.286151162907231,6.299185707141172,0.9869654557660592,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,319.0799865722656,-0.01845699596356478,False
2021-05-04,META,318.3599853515625,-0.0130820304927929,62.68361089385614,289.65819946289065,273.454700012207,0.0203426877384028,7.687285583170592,6.808830205518827,0.8784553776517647,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,306.5299987792969,-0.03715915038506445,False
2021-05-05,META,315.0199890136719,-0.0104912567268851,56.04024629091514,290.64139953613284,273.8026999664307,0.0199490572437246,7.284625403435541,6.903989245102171,0.3806361583333704,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,302.54998779296875,-0.03958479352293396,False
2021-05-10,META,305.9700012207031,-0.0410868305856385,52.284617232637416,294.01039916992187,274.95694984436034,0.0223535519644262,5.876679993274763,6.783022708218664,-0.906342714943901,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,315.4599914550781,0.031016080650108094,True
2021-05-12,META,302.54998779296875,-0.0129840831311057,54.242293209917634,295.713798828125,275.68129974365235,0.0219324241261419,3.716390919872481,5.864343397271219,-2.1479524773987384,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,313.5899963378906,0.03648986610594881,True
2021-05-18,META,309.9599914550781,-0.0174348575064334,51.79062339740772,299.9933984375,277.15649978637697,0.0232159297529755,2.955250444990611,4.246113235540199,-1.2908627905495882,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,327.7900085449219,0.0575236081474335,True
2021-05-28,META,328.7300109863281,-0.0120811089817336,70.41623049261753,308.02159912109374,279.7881997680664,0.0173185083112048,6.08976331877119,4.838242070287176,1.251521248484014,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,336.5799865722656,0.023879704692566023,True
2021-06-09,META,330.25,-0.0102792877939013,67.13996236156383,314.1451989746094,282.1408497619629,0.014370413239074,6.169578108884821,5.93409856226665,0.2354795466181709,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,331.0799865722656,0.0025132068804409537,True
2021-06-16,META,331.0799865722656,-0.0168374563555586,53.875785075948315,317.5843981933594,283.2674494934082,0.0122015031859814,5.517917020667653,5.851626911998341,-0.3337098913306882,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,340.5899963378906,0.028724206087127006,True
2021-06-18,META,329.6600036621094,-0.0203560247978553,50.98328854746656,318.38559875488284,283.6550994873047,0.0131430038369806,4.906264435120704,5.60895035978589,-0.702685924665186,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,341.3699951171875,0.035521420023644966,True
2021-06-29,META,351.8900146484375,-0.0105443702776444,67.96150245397033,323.4089990234375,285.89539962768555,0.0150483499139194,7.109125787512767,5.879428107802522,1.2296976797102444,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,350.489990234375,-0.003978585227720148,False
2021-06-30,META,347.7099914550781,-0.0118787775138646,62.25686755640673,324.31019897460936,286.3031996154785,0.0154222863788001,7.092889062973256,6.12212029883667,0.9707687641365864,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,345.6499938964844,-0.0059244704185036,False
2021-07-08,META,345.6499938964844,-0.0138092284309007,57.563698168290955,329.3557989501953,288.6360496520996,0.0152188143327088,6.810455195854445,6.984438069343074,-0.1739828734886295,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,344.4599914550781,-0.003442796072383653,False
2021-07-14,META,347.6300048828125,-0.0126671916313066,56.32183719050163,331.7363995361328,290.61194969177245,0.0154640536802329,5.7426829353315725,6.528387430471671,-0.7857044951400987,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,346.2300109863281,-0.0040272527596008825,False
2021-07-19,META,336.95001220703125,-0.0123402257295311,30.4047205236039,333.11980041503904,291.8222496795654,0.0143886376596901,2.9347254543168333,5.212246222185096,-2.2775207678682623,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,372.4599914550781,0.10538649046324586,True
2021-07-27,META,367.80999755859375,-0.0124845460000103,62.60187333245701,338.9960009765625,294.7091497039795,0.0164792242011693,6.567464218981854,4.789267086145662,1.7781971328361923,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,351.239990234375,-0.04505045385988747,False
2021-07-29,META,358.32000732421875,-0.0400771311187323,54.966054255639555,341.1196014404297,295.6661496734619,0.0188407137118954,6.956593281300172,5.656886031958804,1.2997072493413686,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,362.9700012207031,0.01297720976065096,True
2021-08-02,META,351.95001220703125,-0.0122087446953972,49.91474773171723,342.64060180664063,296.46759956359864,0.0186523958044141,5.346025325347114,5.695738777088494,-0.3497134517413807,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,361.6099853515625,0.027447003294458937,True
